Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1660588779,5,,Aggregated,2.800000,0.000000,730,940,1500,1700,1900,2500,3900,3900,3900,3900,3900,48,0,710.0,1009.1450270829228,261.62860001204535,3878.7406999908853,804500.4791666666
1660588780,5,,Aggregated,3.000000,0.000000,710,940,1400,1600,1900,2500,2800,3900,3900,3900,3900,51,0,710.0,996.978907843061,261.62860001204535,3878.7406999908853,796548.4117647059
1660588781,5,,Aggregated,2.900000,0.000000,700,930,1300,1600,1900,2500,2800,3900,3900,3900,3900,54,0,690.0,965.9771925917421,245.2622999844607,3878.7406999908853,757043.4814814815
1660588782,5,,Aggregated,2.800000,0.000000,690,930,1300,1600,1900,2500,2800,3900,3900,3900,3900,57,0,690.0,955.6859964913313,245.2622999844607,3878.7406999908853,780473.8596491228
1660588783,5,,Aggregated,3.100000,0.000000,700,940,1400,1600,1900,2500,2800,3900,3900,3900,3900,58,0,690.0,968.0327275860252,245.2622999844607,3878.7406999908853,827781.2931034482
1660588784,5,,Aggregated,2.900000,0.000000,710,940,1400,1600,1800,2100,2800,3900,3900,3900,3900,61,0,710.0,977.1893426225345,245.2622999844607,3878.7406999908853,874582.3114754099
1660588785,5,,Aggregated,3.100000,0.000000,710,940,1500,1600,1900,2100,2800,3900,3900,3900,3900,63,0,710.0,985.1319904758832,245.2622999844607,3878.7406999908853,903211.0952380953
1660588786,5,,Aggregated,2.800000,0.000000,710,1000,1500,1600,1900,2100,2800,3900,3900,3900,3900,67,0,710.0,977.7866134323604,245.2622999844607,3878.7406999908853,929937.2835820896
1660588787,5,,Aggregated,2.800000,0.000000,710,940,1400,1600,1900,2100,2800,3900,3900,3900,3900,69,0,710.0,969.3297855066729,245.2622999844607,3878.7406999908853,908904.3478260869
1660588788,5,,Aggregated,2.700000,0.000000,710,1000,1400,1600,1800,2100,2800,3900,3900,3900,3900,73,0,710.0,968.7280287668715,245.2622999844607,3878.7406999908853,932541.7808219178
1660588789,5,,Aggregated,2.800000,0.000000,710,940,1400,1600,1800,2100,2800,3900,3900,3900,3900,74,0,700.0,962.0310513509557,245.2622999844607,3878.7406999908853,924869.7027027027
1660588790,5,,Aggregated,2.500000,0.000000,710,1000,1300,1600,1800,2100,2800,3900,3900,3900,3900,77,0,710.0,959.6269714280164,245.2622999844607,3878.7406999908853,935188.987012987
1660588791,5,,Aggregated,2.800000,0.000000,730,1000,1400,1600,1800,2100,2800,3900,3900,3900,3900,80,0,710.0,961.9857962497917,245.2622999844607,3878.7406999908853,968728.525
1660588792,5,,Aggregated,2.500000,0.000000,700,1000,1300,1600,1800,2100,2800,3900,3900,3900,3900,84,0,690.0,935.3143416668727,245.2622999844607,3878.7406999908853,925871.119047619
1660588793,5,,Aggregated,2.500000,0.000000,670,940,1200,1500,1800,2100,2800,3900,3900,3900,3900,87,0,670.0,918.295736781565,245.2622999844607,3878.7406999908853,894798.9310344828
1660588794,5,,Aggregated,2.600000,0.000000,660,940,1100,1500,1800,2100,2800,3900,3900,3900,3900,91,0,660.0,905.6658230768005,245.2622999844607,3878.7406999908853,862131.3186813187
1660588795,5,,Aggregated,2.800000,0.000000,660,940,1100,1500,1800,2100,2800,3900,3900,3900,3900,93,0,660.0,901.6385032261486,245.2622999844607,3878.7406999908853,864677.2365591398
1660588796,5,,Aggregated,2.800000,0.000000,660,930,1100,1400,1800,2100,2800,3900,3900,3900,3900,96,0,650.0,892.7984250003647,245.2622999844607,3878.7406999908853,849035.21875
1660588797,5,,Aggregated,2.900000,0.000000,660,930,1100,1400,1800,2100,2800,3900,3900,3900,3900,97,0,660.0,892.9661134025082,245.2622999844607,3878.7406999908853,842230.1237113402
1660588798,5,,Aggregated,2.900000,0.000000,660,930,1100,1400,1800,1900,2500,2800,3900,3900,3900,101,0,660.0,891.2497574263506,245.2622999844607,3878.7406999908853,846678.4257425743
1660588799,5,,Aggregated,2.800000,0.000000,660,930,1100,1500,1800,2000,2500,2800,3900,3900,3900,103,0,660.0,899.2824252433194,245.2622999844607,3878.7406999908853,868103.7669902913
1660588800,5,,Aggregated,2.900000,0.000000,660,930,1100,1500,1800,2000,2500,2800,3900,3900,3900,105,0,660.0,895.9913695244938,245.2622999844607,3878.7406999908853,870225.7619047619
1660588801,5,,Aggregated,2.800000,0.000000,670,940,1100,1500,1800,2000,2500,2800,3900,3900,3900,108,0,660.0,901.7085194451889,245.2622999844607,3878.7406999908853,896850.4351851852
1660588802,5,,Aggregated,3.000000,0.000000,660,930,1100,1400,1800,2000,2500,2800,3900,3900,3900,113,0,660.0,894.4860601780186,245.2622999844607,3878.7406999908853,896736.7168141593
1660588803,5,,Aggregated,2.800000,0.000000,670,930,1100,1400,1800,2000,2500,2800,3900,3900,3900,114,0,660.0,892.7101763167007,245.2622999844607,3878.7406999908853,890528.8684210526
1660588804,5,,Aggregated,2.900000,0.000000,660,930,1100,1400,1800,2000,2500,2800,3900,3900,3900,117,0,660.0,885.5142982914929,245.2622999844607,3878.7406999908853,871110.2905982906
1660588805,5,,Aggregated,2.800000,0.000000,660,910,1100,1300,1700,1900,2500,2800,3900,3900,3900,121,0,660.0,879.7854661166068,245.2622999844607,3878.7406999908853,860585.2644628099
1660588806,5,,Aggregated,2.700000,0.000000,650,910,1100,1300,1700,1900,2500,2800,3900,3900,3900,123,0,650.0,875.0285439035189,245.2622999844607,3878.7406999908853,848249.9268292683
1660588807,5,,Aggregated,2.600000,0.000000,650,910,1100,1300,1700,1900,2500,2800,3900,3900,3900,126,0,650.0,875.523360318824,245.2622999844607,3878.7406999908853,859143.6587301587
1660588808,5,,Aggregated,2.800000,0.000000,650,890,1000,1300,1700,1900,2500,2800,3900,3900,3900,129,0,650.0,870.9771031021527,245.2622999844607,3878.7406999908853,854539.3798449612
1660588809,5,,Aggregated,2.700000,0.000000,650,860,1000,1300,1700,1900,2500,2800,3900,3900,3900,133,0,650.0,864.5886421062252,245.2622999844607,3878.7406999908853,846684.3458646616
1660588810,5,,Aggregated,2.800000,0.000000,660,860,1000,1300,1700,1900,2500,2800,3900,3900,3900,134,0,650.0,863.8801104486868,245.2622999844607,3878.7406999908853,841777.7313432836
1660588811,5,,Aggregated,2.900000,0.000000,670,890,1100,1300,1700,1900,2500,2800,3900,3900,3900,138,0,660.0,872.5898608702836,245.2622999844607,3878.7406999908853,869028.804347826
1660588812,5,,Aggregated,2.900000,0.000000,650,870,1000,1300,1700,1900,2500,2800,3900,3900,3900,141,0,650.0,861.713667376857,245.2622999844607,3878.7406999908853,853421.1276595745
1660588814,5,,Aggregated,2.900000,0.000000,650,860,1000,1300,1700,1900,2500,2800,3900,3900,3900,142,0,650.0,860.0786260573495,245.2622999844607,3878.7406999908853,847559.3661971831
1660588815,5,,Aggregated,2.900000,0.000000,650,890,1000,1300,1700,1900,2500,2800,3900,3900,3900,147,0,650.0,861.0758931983063,245.2622999844607,3878.7406999908853,867533.8231292517
1660588816,5,,Aggregated,2.800000,0.000000,650,870,1000,1300,1700,1900,2500,2800,3900,3900,3900,149,0,650.0,856.4798845645844,245.2622999844607,3878.7406999908853,856239.2013422819
1660588817,5,,Aggregated,2.800000,0.000000,650,870,1000,1200,1700,1900,2100,2800,3900,3900,3900,152,0,650.0,853.471288816524,245.2622999844607,3878.7406999908853,842282.7894736842
1660588818,5,,Aggregated,3.000000,0.000000,650,870,1000,1300,1700,1900,2100,2800,3900,3900,3900,155,0,650.0,854.0664741942178,245.2622999844607,3878.7406999908853,850112.3032258064
1660588819,5,,Aggregated,2.800000,0.000000,650,850,1000,1200,1700,1900,2100,2800,3900,3900,3900,159,0,650.0,849.36996100693,245.2622999844607,3878.7406999908853,830505.3522012578
1660588820,5,,Aggregated,2.900000,0.000000,650,850,1000,1200,1700,1900,2100,2800,3900,3900,3900,160,0,650.0,846.2755343756726,245.2622999844607,3878.7406999908853,825603.7625
1660588821,5,,Aggregated,2.900000,0.000000,650,850,1000,1200,1700,1800,2100,2800,3900,3900,3900,165,0,650.0,845.6707933339093,245.2622999844607,3878.7406999908853,827513.5454545454
1660588822,5,,Aggregated,2.900000,0.000000,650,850,1000,1100,1700,1800,2100,2800,3900,3900,3900,167,0,650.0,839.9887700606288,245.2622999844607,3878.7406999908853,817899.2095808383
1660588823,5,,Aggregated,2.700000,0.000000,650,850,1000,1100,1700,1800,2100,2800,3900,3900,3900,170,0,650.0,836.7166711772477,245.2622999844607,3878.7406999908853,803984.3882352941
1660588824,5,,Aggregated,2.900000,0.000000,650,850,1000,1100,1600,1800,2100,2800,3900,3900,3900,173,0,650.0,835.7816364168999,245.2622999844607,3878.7406999908853,793503.6416184971
1660588825,5,,Aggregated,2.900000,0.000000,660,850,1000,1100,1600,1800,2100,2800,3900,3900,3900,176,0,650.0,834.4340948869186,245.2622999844607,3878.7406999908853,782583.3863636364
1660588826,5,,Aggregated,2.900000,0.000000,650,840,1000,1100,1600,1800,2100,2800,3900,3900,3900,177,0,650.0,831.5552152547917,245.2622999844607,3878.7406999908853,778420.9491525424
1660588827,5,,Aggregated,3.000000,0.000000,660,860,1000,1100,1600,1800,2100,2800,3900,3900,3900,181,0,660.0,835.2498795585681,245.2622999844607,3878.7406999908853,776043.1767955801
1660588828,5,,Aggregated,2.900000,0.000000,660,860,1000,1100,1600,1800,2100,2800,3900,3900,3900,183,0,660.0,835.4927524596661,245.2622999844607,3878.7406999908853,777362.1584699453
1660588829,5,,Aggregated,2.800000,0.000000,660,870,1000,1100,1600,1800,2100,2800,3900,3900,3900,185,0,660.0,836.438477297968,245.2622999844607,3878.7406999908853,772880.9081081081
1660588830,5,,Aggregated,2.900000,0.000000,670,870,1000,1100,1600,1800,2100,2800,3900,3900,3900,190,0,660.0,837.2431605270034,245.2622999844607,3878.7406999908853,781799.1052631579
1660588831,5,,Aggregated,2.600000,0.000000,670,870,1000,1100,1600,1800,2100,2800,3900,3900,3900,191,0,670.0,836.4449659691873,245.2622999844607,3878.7406999908853,778691.8010471205
1660588832,5,,Aggregated,2.600000,0.000000,670,870,1000,1100,1600,1800,2100,2800,3900,3900,3900,193,0,670.0,836.761631606897,245.2622999844607,3878.7406999908853,780018.1554404146
1660588833,5,,Aggregated,2.500000,0.000000,680,870,1000,1100,1700,1800,2100,2800,3900,3900,3900,198,0,670.0,842.337584344087,245.2622999844607,3878.7406999908853,798195.994949495
1660588834,5,,Aggregated,2.600000,0.000000,670,870,1000,1100,1700,1800,2100,2800,3900,3900,3900,200,0,670.0,839.5084780006437,245.2622999844607,3878.7406999908853,792157.37
1660588835,5,,Aggregated,2.600000,0.000000,670,850,1000,1100,1600,1800,2100,2500,3900,3900,3900,203,0,670.0,838.2616847297039,245.2622999844607,3878.7406999908853,783398.4088669951
1660588836,5,,Aggregated,2.600000,0.000000,680,860,1000,1100,1600,1800,2100,2500,3900,3900,3900,204,0,670.0,839.4793627457522,245.2622999844607,3878.7406999908853,788237.4411764706
1660588837,5,,Aggregated,2.600000,0.000000,680,870,1000,1100,1600,1800,2100,2500,3900,3900,3900,208,0,680.0,841.195827885223,245.2622999844607,3878.7406999908853,791266.6201923077
1660588838,5,,Aggregated,2.600000,0.000000,680,860,1000,1100,1600,1800,2100,2500,3900,3900,3900,211,0,680.0,840.0322625598919,245.2622999844607,3878.7406999908853,782008.3127962085
1660588839,5,,Aggregated,2.600000,0.000000,680,860,1000,1100,1600,1800,2100,2500,3900,3900,3900,213,0,680.0,841.6602469489094,245.2622999844607,3878.7406999908853,783190.9201877934
1660588840,5,,Aggregated,2.500000,0.000000,690,870,1000,1100,1600,1800,2100,2500,3900,3900,3900,214,0,680.0,842.0625196267453,245.2622999844607,3878.7406999908853,779749.9065420561
1660588841,5,,Aggregated,2.800000,0.000000,690,890,1000,1100,1600,1800,2100,2500,3900,3900,3900,218,0,690.0,851.3468298171924,245.2622999844607,3878.7406999908853,798185.9633027522
1660588842,5,,Aggregated,2.800000,0.000000,690,890,1000,1100,1600,1800,2100,2500,3900,3900,3900,219,0,690.0,851.0103954344331,245.2622999844607,3878.7406999908853,795398.0821917808
1660588843,5,,Aggregated,2.700000,0.000000,690,890,1000,1200,1600,1800,2100,2500,3900,3900,3900,222,0,690.0,855.3422126131917,245.2622999844607,3878.7406999908853,809424.2972972973
1660588844,5,,Aggregated,2.600000,0.000000,690,890,1000,1200,1600,1800,2100,2500,3900,3900,3900,225,0,690.0,855.8310115561148,245.2622999844607,3878.7406999908853,814568.088888889
1660588845,5,,Aggregated,2.400000,0.000000,690,890,1000,1200,1600,1800,2100,2500,3900,3900,3900,228,0,690.0,852.5922868426087,245.2622999844607,3878.7406999908853,805013.7631578947
1660588846,5,,Aggregated,2.400000,0.000000,690,890,1000,1200,1600,1800,2100,2500,3900,3900,3900,230,0,690.0,854.1060713047679,245.2622999844607,3878.7406999908853,813411.7130434783
1660588847,5,,Aggregated,2.400000,0.000000,690,890,1000,1200,1600,1800,2100,2500,3900,3900,3900,230,0,690.0,854.1060713047679,245.2622999844607,3878.7406999908853,813411.7130434783
1660588848,5,,Aggregated,2.700000,0.000000,690,920,1000,1200,1700,1800,2100,2500,3900,3900,3900,235,0,690.0,869.7002191492852,245.2622999844607,3878.7406999908853,856325.7361702127
1660588849,5,,Aggregated,2.200000,0.000000,690,920,1000,1200,1700,1800,2100,2500,3900,3900,3900,238,0,690.0,865.8499949584332,245.2622999844607,3878.7406999908853,847963.3403361344
1660588850,5,,Aggregated,2.200000,0.000000,690,910,1000,1200,1700,1800,2100,2500,3900,3900,3900,240,0,690.0,862.5517995837678,245.2622999844607,3878.7406999908853,841751.9
1660588851,5,,Aggregated,2.300000,0.000000,690,910,1000,1200,1700,1800,2100,2500,3900,3900,3900,244,0,690.0,859.1892057380899,245.2622999844607,3878.7406999908853,838233.5163934426
1660588852,5,,Aggregated,2.700000,0.000000,690,910,1000,1200,1700,1800,2100,2500,3900,3900,3900,247,0,690.0,857.4080870448855,245.2622999844607,3878.7406999908853,835400.008097166
1660588853,5,,Aggregated,2.500000,0.000000,690,910,1000,1200,1700,1800,2100,2500,3900,3900,3900,249,0,690.0,856.3324698798937,245.2622999844607,3878.7406999908853,831627.5863453816
1660588854,5,,Aggregated,2.600000,0.000000,690,910,1000,1200,1600,1800,2100,2500,3900,3900,3900,252,0,690.0,853.1227142860492,245.2622999844607,3878.7406999908853,829047.8968253968
1660588855,5,,Aggregated,2.700000,0.000000,690,910,1000,1200,1600,1800,2100,2500,3900,3900,3900,255,0,690.0,851.9394168629101,245.2622999844607,3878.7406999908853,834619.9490196079
1660588856,5,,Aggregated,2.700000,0.000000,690,920,1000,1200,1600,1800,2100,2500,3900,3900,3900,258,0,690.0,851.4084608529607,245.2622999844607,3878.7406999908853,839391.3875968992
1660588857,5,,Aggregated,2.700000,0.000000,690,910,1000,1200,1600,1800,2100,2500,3900,3900,3900,262,0,690.0,851.6231954201278,214.59299998241477,3878.7406999908853,853696.2633587787
1660588858,5,,Aggregated,2.700000,0.000000,690,910,1000,1200,1600,1800,2100,2500,3900,3900,3900,263,0,690.0,850.805682509725,214.59299998241477,3878.7406999908853,850591.4410646388
1660588859,5,,Aggregated,2.900000,0.000000,690,920,1000,1100,1600,1800,2100,2500,3900,3900,3900,267,0,690.0,851.03841310878,214.59299998241477,3878.7406999908853,840238.4269662921
1660588860,5,,Aggregated,2.900000,0.000000,690,910,1000,1100,1600,1800,2100,2500,3900,3900,3900,268,0,690.0,850.4462194031299,214.59299998241477,3878.7406999908853,838460.4962686567
1660588861,5,,Aggregated,2.900000,0.000000,690,910,1000,1100,1600,1800,2100,2500,3900,3900,3900,273,0,690.0,845.6019366302036,214.59299998241477,3878.7406999908853,824348.1648351648
1660588862,5,,Aggregated,2.800000,0.000000,690,890,1000,1100,1600,1800,2100,2500,3900,3900,3900,275,0,690.0,842.8567538182887,92.94030000455678,3878.7406999908853,818593.0363636364
1660588863,5,,Aggregated,3.000000,0.000000,690,910,1000,1100,1600,1800,2100,2500,3900,3900,3900,279,0,690.0,844.4460060934188,92.94030000455678,3878.7406999908853,827237.1720430107
1660588864,5,,Aggregated,2.900000,0.000000,690,890,1000,1100,1600,1800,2100,2500,3900,3900,3900,281,0,690.0,842.1084209966922,92.94030000455678,3878.7406999908853,822710.306049822
1660588865,5,,Aggregated,2.900000,0.000000,690,910,1000,1100,1600,1800,2100,2500,3900,3900,3900,284,0,690.0,842.9927549297876,92.94030000455678,3878.7406999908853,821086.2605633803
1660588866,5,,Aggregated,2.900000,0.000000,690,910,1000,1100,1600,1800,2100,2500,3900,3900,3900,286,0,690.0,844.963629370929,92.94030000455678,3878.7406999908853,821635.3706293707
1660588867,5,,Aggregated,2.700000,0.000000,690,920,1000,1100,1600,1800,2100,2500,3900,3900,3900,289,0,690.0,845.3297782010579,92.94030000455678,3878.7406999908853,814485.5155709343
1660588868,5,,Aggregated,3.000000,0.000000,690,920,1000,1100,1600,1800,2100,2500,3900,3900,3900,291,0,690.0,851.9357841928359,92.94030000455678,3878.7406999908853,833212.4295532646
1660588869,5,,Aggregated,3.000000,0.000000,690,920,1000,1100,1600,1800,2100,2500,3900,3900,3900,292,0,690.0,850.8992386990417,92.94030000455678,3878.7406999908853,830996.7191780822
1660588870,5,,Aggregated,2.600000,0.000000,690,920,1000,1100,1600,1800,2100,2500,3900,3900,3900,297,0,690.0,850.6195643102014,92.94030000455678,3878.7406999908853,836363.0774410774
1660588871,5,,Aggregated,2.700000,0.000000,690,920,1000,1100,1600,1800,2100,2500,3900,3900,3900,299,0,690.0,849.1836668900914,92.94030000455678,3878.7406999908853,832051.1973244147
1660588872,5,,Aggregated,2.700000,0.000000,690,920,1000,1100,1600,1800,2000,2100,3900,3900,3900,302,0,690.0,846.7577662255726,92.94030000455678,3878.7406999908853,825242.142384106
1660588873,5,,Aggregated,2.500000,0.000000,690,920,1000,1100,1600,1800,2000,2100,3900,3900,3900,305,0,690.0,846.5042249184124,92.94030000455678,3878.7406999908853,828832.1508196722
1660588874,5,,Aggregated,2.700000,0.000000,690,920,1000,1100,1600,1800,2000,2100,3900,3900,3900,308,0,690.0,846.2446448055827,92.94030000455678,3878.7406999908853,832412.6428571428
1660588875,5,,Aggregated,2.600000,0.000000,690,920,1000,1100,1600,1800,2000,2100,3900,3900,3900,311,0,690.0,844.598873312341,92.94030000455678,3878.7406999908853,830835.0418006431
1660588876,5,,Aggregated,2.600000,0.000000,690,920,1000,1100,1600,1800,2000,2100,3900,3900,3900,314,0,690.0,843.0140929940419,92.94030000455678,3878.7406999908853,829753.5955414013
1660588877,5,,Aggregated,2.800000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,317,0,690.0,841.93791261869,92.94030000455678,3878.7406999908853,823300.1514195583
1660588878,5,,Aggregated,2.600000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,320,0,690.0,839.7464793754807,92.94030000455678,3878.7406999908853,821318.1875
1660588879,5,,Aggregated,3.000000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,322,0,690.0,840.2178481370153,92.94030000455678,3878.7406999908853,822863.2173913043
1660588880,5,,Aggregated,2.900000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,326,0,690.0,838.3150196322125,92.94030000455678,3878.7406999908853,824860.9509202454
1660588881,5,,Aggregated,2.900000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,328,0,690.0,837.0205698174243,92.94030000455678,3878.7406999908853,825785.1463414634
1660588882,5,,Aggregated,2.900000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,332,0,690.0,839.8558391569848,92.94030000455678,3878.7406999908853,831973.4909638554
1660588883,5,,Aggregated,3.000000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,334,0,690.0,837.653329940464,92.94030000455678,3878.7406999908853,827655.622754491
1660588884,5,,Aggregated,2.800000,0.000000,690,900,1000,1100,1600,1800,2000,2100,3900,3900,3900,338,0,690.0,832.3877340239665,92.94030000455678,3878.7406999908853,818260.4970414201
1660588885,5,,Aggregated,3.000000,0.000000,690,900,1000,1100,1600,1800,2000,2100,3900,3900,3900,341,0,690.0,830.9918428154812,92.94030000455678,3878.7406999908853,816956.7859237536
1660588886,5,,Aggregated,3.000000,0.000000,690,890,1000,1100,1600,1800,2000,2100,3900,3900,3900,344,0,680.0,828.5884593024939,92.94030000455678,3878.7406999908853,811046.6424418605
1660588887,5,,Aggregated,2.900000,0.000000,690,890,1000,1100,1600,1800,2000,2100,3900,3900,3900,347,0,690.0,828.0872466859223,92.94030000455678,3878.7406999908853,810728.1037463977
1660588888,5,,Aggregated,3.100000,0.000000,690,890,1000,1100,1600,1800,2000,2100,3900,3900,3900,348,0,690.0,830.6225597701704,92.94030000455678,3878.7406999908853,818549.2672413794
1660588889,5,,Aggregated,2.800000,0.000000,690,900,1000,1100,1600,1800,2000,2100,3900,3900,3900,352,0,690.0,832.7273696023357,92.94030000455678,3878.7406999908853,825898.8892045454
1660588890,5,,Aggregated,2.800000,0.000000,690,900,1000,1100,1600,1800,2000,2100,3900,3900,3900,352,0,690.0,832.7273696023357,92.94030000455678,3878.7406999908853,825898.8892045454
1660588891,5,,Aggregated,2.700000,0.000000,690,890,1000,1100,1600,1800,2000,2100,3900,3900,3900,357,0,690.0,831.5645910364005,92.94030000455678,3878.7406999908853,825486.6358543418
1660588892,5,,Aggregated,2.800000,0.000000,690,890,1000,1100,1600,1800,2000,2100,3900,3900,3900,359,0,690.0,829.9925685236794,92.94030000455678,3878.7406999908853,821953.0584958218
1660588893,5,,Aggregated,2.900000,0.000000,690,900,1000,1100,1600,1800,2000,2100,3900,3900,3900,362,0,690.0,832.8025466850116,92.94030000455678,3878.7406999908853,821158.5773480663
1660588894,5,,Aggregated,2.800000,0.000000,690,900,1000,1100,1600,1800,2000,2100,3900,3900,3900,363,0,690.0,832.7589633608571,92.94030000455678,3878.7406999908853,818954.4242424242
1660588895,5,,Aggregated,2.800000,0.000000,690,920,1000,1100,1600,1800,2000,2100,3900,3900,3900,367,0,690.0,837.8936850135303,92.94030000455678,3878.7406999908853,834163.4386920981
1660588896,5,,Aggregated,2.600000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,370,0,690.0,836.6454959458457,92.94030000455678,3878.7406999908853,830341.7864864864
1660588897,5,,Aggregated,2.600000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,372,0,690.0,835.7124268815862,92.94030000455678,3878.7406999908853,827831.3629032258
1660588898,5,,Aggregated,2.500000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,375,0,690.0,835.2808778665494,92.94030000455678,3878.7406999908853,826061.6506666667
1660588899,5,,Aggregated,2.700000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,379,0,690.0,834.8781949867209,92.94030000455678,3878.7406999908853,826845.5092348285
1660588900,5,,Aggregated,2.600000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,380,0,690.0,833.5431757893897,92.94030000455678,3878.7406999908853,824792.097368421
1660588901,5,,Aggregated,2.800000,0.000000,690,910,1000,1100,1600,1800,2000,2100,3900,3900,3900,383,0,690.0,834.6343493471609,92.94030000455678,3878.7406999908853,828530.7101827676
