Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1660595061,5,,Aggregated,1.125000,0.250000,1400,1700,2100,2100,2400,2600,2600,2600,2600,2600,2600,17,2,1400.0,1481.665500008282,318.8660000159871,2555.759400012903,377462.4705882353
1660595063,5,,Aggregated,1.333333,0.222222,1400,1600,2100,2100,2400,2600,2600,2600,2600,2600,2600,18,2,1300.0,1434.2461111179243,318.8660000159871,2555.759400012903,356504.05555555556
1660595064,5,,Aggregated,1.300000,0.200000,1300,1400,1700,2100,2200,2400,2600,2600,2600,2600,2600,21,2,1300.0,1353.775614291884,318.8660000159871,2555.759400012903,317494.14285714284
1660595065,5,,Aggregated,1.700000,0.200000,1300,1400,1700,2100,2200,2400,2600,2600,2600,2600,2600,22,2,1200.0,1335.7205590966093,318.8660000159871,2555.759400012903,303071.45454545453
1660595066,5,,Aggregated,1.700000,0.100000,1200,1400,1700,2100,2400,2600,2900,2900,2900,2900,2900,26,2,1200.0,1351.4114192366833,318.8660000159871,2871.1084999958985,358196.46153846156
1660595067,5,,Aggregated,2.000000,0.100000,1200,1400,1700,2100,2400,2600,2900,2900,2900,2900,2900,27,2,1200.0,1332.1689888942744,318.8660000159871,2871.1084999958985,346648.3333333333
1660595068,5,,Aggregated,1.900000,0.000000,1200,1400,1700,2100,2400,2600,2900,2900,2900,2900,2900,31,2,1200.0,1326.0174838773485,318.8660000159871,2871.1084999958985,362051.0
1660595069,5,,Aggregated,2.300000,0.000000,1100,1300,1600,2100,2400,2600,2900,2900,2900,2900,2900,33,2,1100.0,1287.2401545517444,318.8660000159871,2871.1084999958985,344440.75757575757
1660595070,5,,Aggregated,2.200000,0.000000,1100,1300,1600,2100,2400,2600,2900,2900,2900,2900,2900,35,2,1100.0,1267.8089428626533,318.8660000159871,2871.1084999958985,331530.02857142856
1660595071,5,,Aggregated,2.200000,0.000000,1100,1300,1600,1700,2400,2600,2900,2900,2900,2900,2900,38,2,1000.0,1249.1389236896985,318.8660000159871,2871.1084999958985,338390.6842105263
1660595072,5,,Aggregated,2.300000,0.000000,1100,1300,1700,1700,2400,2600,2900,2900,2900,2900,2900,39,2,1100.0,1261.7374743649868,318.8660000159871,2871.1084999958985,360048.3076923077
1660595073,5,,Aggregated,2.300000,0.000000,1100,1300,1600,1700,2200,2400,2900,2900,2900,2900,2900,43,2,1100.0,1244.363739540351,318.8660000159871,2871.1084999958985,336921.27906976745
1660595074,5,,Aggregated,2.500000,0.000000,1100,1200,1400,1700,2200,2400,2900,2900,2900,2900,2900,45,2,1100.0,1219.9721977832571,318.8660000159871,2871.1084999958985,322945.6
1660595075,5,,Aggregated,2.100000,0.000000,1000,1200,1400,1700,2200,2400,2900,2900,2900,2900,2900,47,2,1000.0,1201.4178957504053,318.8660000159871,2871.1084999958985,309684.74468085106
1660595076,5,,Aggregated,2.500000,0.000000,1000,1200,1400,1700,2100,2400,2600,2900,2900,2900,2900,51,2,1000.0,1191.5716647111135,318.8660000159871,2871.1084999958985,333284.6862745098
1660595077,5,,Aggregated,2.400000,0.000000,1000,1200,1500,1700,2100,2400,2600,2900,2900,2900,2900,52,2,1000.0,1197.4575692354567,318.8660000159871,2871.1084999958985,372614.6923076923
1660595078,5,,Aggregated,2.500000,0.000000,1000,1200,1500,1700,2100,2400,2600,2900,2900,2900,2900,55,2,1000.0,1194.824563640445,318.8660000159871,2871.1084999958985,391351.41818181815
1660595079,5,,Aggregated,2.500000,0.000000,1000,1200,1500,1700,2100,2400,2600,2900,2900,2900,2900,57,2,1000.0,1196.636945617859,318.8660000159871,2871.1084999958985,398404.8947368421
1660595080,5,,Aggregated,2.500000,0.000000,1000,1200,1500,1700,2100,2400,2600,2900,2900,2900,2900,59,2,1000.0,1177.955742376379,318.8660000159871,2871.1084999958985,389271.5593220339
1660595081,5,,Aggregated,2.400000,0.000000,1000,1200,1500,1700,2100,2400,2600,2900,2900,2900,2900,63,2,1000.0,1178.5965412725798,318.8660000159871,2871.1084999958985,407693.7301587302
1660595082,5,,Aggregated,2.400000,0.000000,1000,1200,1500,1700,2100,2400,2600,2900,2900,2900,2900,63,2,1000.0,1178.5965412725798,318.8660000159871,2871.1084999958985,407693.7301587302
1660595083,5,,Aggregated,2.400000,0.000000,1000,1200,1500,1700,2100,2400,2600,2900,2900,2900,2900,64,2,1000.0,1179.1148140650876,318.8660000159871,2871.1084999958985,407034.21875
1660595084,5,,Aggregated,2.400000,0.000000,1100,1300,1600,1700,2100,2400,2800,2900,2900,2900,2900,68,2,1000.0,1223.2522544145468,318.8660000159871,2871.1084999958985,461822.35294117645
1660595085,5,,Aggregated,2.500000,0.000000,1000,1300,1500,1700,2100,2400,2800,2900,2900,2900,2900,69,2,1000.0,1216.2459231908872,318.8660000159871,2871.1084999958985,455245.53623188403
1660595086,5,,Aggregated,2.300000,0.000000,1100,1400,1500,1700,2100,2400,2800,2900,2900,2900,2900,73,2,1100.0,1235.181753426768,318.8660000159871,2871.1084999958985,486705.602739726
1660595087,5,,Aggregated,2.300000,0.000000,1100,1300,1500,1700,2100,2400,2800,2900,2900,2900,2900,74,2,1100.0,1229.189059461508,318.8660000159871,2871.1084999958985,481725.24324324325
1660595088,5,,Aggregated,2.100000,0.000000,1100,1300,1500,1700,2100,2400,2800,2900,2900,2900,2900,77,2,1100.0,1216.0523350671078,318.8660000159871,2871.1084999958985,463658.28571428574
1660595089,5,,Aggregated,2.200000,0.000000,1100,1300,1500,1700,2100,2400,2800,2900,2900,2900,2900,80,2,1100.0,1225.0075212519732,318.8660000159871,2871.1084999958985,492188.4375
1660595090,5,,Aggregated,2.200000,0.000000,1100,1300,1500,1700,2100,2400,2800,2900,2900,2900,2900,81,2,1100.0,1219.4031370389794,318.8660000159871,2871.1084999958985,486323.25925925927
1660595091,5,,Aggregated,2.000000,0.000000,1100,1300,1500,1700,2100,2400,2800,2900,2900,2900,2900,84,2,1000.0,1221.0906250017745,318.8660000159871,2871.1084999958985,499512.61904761905
1660595092,5,,Aggregated,2.000000,0.000000,1100,1300,1500,1700,2100,2400,2800,2900,2900,2900,2900,86,2,1000.0,1221.7382488391215,318.8660000159871,2871.1084999958985,529079.9418604651
1660595093,5,,Aggregated,2.200000,0.000000,1000,1300,1500,1700,2100,2400,2800,2900,2900,2900,2900,87,2,1000.0,1218.9871011513965,318.8660000159871,2871.1084999958985,523000.8965517241
1660595094,5,,Aggregated,2.100000,0.000000,1000,1300,1500,1700,2100,2400,2800,2900,2900,2900,2900,90,2,1000.0,1212.1147266686119,318.8660000159871,2871.1084999958985,525740.3666666667
1660595095,5,,Aggregated,2.300000,0.000000,1000,1400,1600,1700,2100,2400,2800,2900,2900,2900,2900,91,2,1000.0,1225.6660538480571,318.8660000159871,2871.1084999958985,546012.7252747252
1660595096,5,,Aggregated,2.300000,0.000000,1000,1400,1600,1700,2100,2400,2800,2900,2900,2900,2900,93,2,1000.0,1226.723867743614,318.8660000159871,2871.1084999958985,535558.7419354839
1660595097,5,,Aggregated,2.200000,0.000000,1100,1400,1600,1700,2200,2400,2800,2900,2900,2900,2900,96,2,1000.0,1234.2314635434377,318.8660000159871,2871.1084999958985,531607.1666666666
1660595098,5,,Aggregated,2.200000,0.000000,1100,1400,1600,1700,2200,2400,2900,3000,3000,3000,3000,97,2,1100.0,1252.3484412387504,318.8660000159871,2991.5782999887597,562592.2268041237
1660595099,5,,Aggregated,2.000000,0.000000,1100,1400,1600,1700,2200,2400,2800,2900,3000,3000,3000,101,2,1100.0,1252.8433831697353,318.8660000159871,2991.5782999887597,576927.2475247525
1660595100,5,,Aggregated,2.000000,0.000000,1100,1400,1600,1700,2200,2400,2800,2900,3000,3000,3000,102,2,1100.0,1251.535518628753,318.8660000159871,2991.5782999887597,574889.0
1660595101,5,,Aggregated,2.100000,0.000000,1100,1400,1600,1700,2200,2400,2800,2900,3000,3000,3000,104,2,1100.0,1248.479480770374,318.8660000159871,2991.5782999887597,565743.4038461539
1660595102,5,,Aggregated,2.300000,0.000000,1100,1400,1600,1700,2200,2400,2800,2900,3000,3000,3000,107,2,1100.0,1246.4630448607027,318.8660000159871,2991.5782999887597,562255.8037383178
1660595103,5,,Aggregated,2.100000,0.000000,1100,1300,1500,1700,2200,2400,2800,2900,3000,3000,3000,109,2,1100.0,1239.8094532118444,318.8660000159871,2991.5782999887597,552466.9082568807
1660595104,5,,Aggregated,2.100000,0.000000,1100,1300,1600,1700,2200,2400,2800,2900,3000,3000,3000,112,2,1100.0,1243.175773215106,318.8660000159871,2991.5782999887597,560218.2321428572
1660595105,5,,Aggregated,2.100000,0.000000,1100,1300,1500,1700,2200,2400,2800,2900,3000,3000,3000,114,2,1100.0,1235.6683500008985,318.8660000159871,2991.5782999887597,550750.2368421053
1660595106,5,,Aggregated,2.200000,0.000000,1100,1300,1500,1700,2200,2400,2800,2900,3000,3000,3000,117,2,1100.0,1227.4794666677153,318.8660000159871,2991.5782999887597,540189.0170940171
1660595107,5,,Aggregated,2.200000,0.000000,1100,1300,1500,1700,2200,2400,2800,2900,3000,3000,3000,120,2,1000.0,1227.8655125012544,318.8660000159871,2991.5782999887597,547824.225
1660595108,5,,Aggregated,2.200000,0.000000,1000,1300,1500,1700,2200,2400,2800,2900,3000,3000,3000,121,2,1000.0,1224.136949588029,318.8660000159871,2991.5782999887597,544287.1074380166
1660595109,5,,Aggregated,2.500000,0.000000,1000,1300,1500,1700,2200,2400,2800,2900,3000,3000,3000,124,2,1000.0,1225.2640370981328,318.8660000159871,2991.5782999887597,541022.2419354839
1660595110,5,,Aggregated,2.400000,0.000000,1000,1300,1500,1700,2200,2400,2800,2900,3000,3000,3000,126,2,1000.0,1228.1468079380584,318.8660000159871,2991.5782999887597,546660.6587301587
1660595111,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1700,2200,2400,2800,2900,3000,3000,3000,128,2,1000.0,1224.4688203140868,318.8660000159871,2991.5782999887597,541106.125
1660595112,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1700,2100,2400,2800,2900,3000,3000,3000,131,2,1000.0,1213.165625955826,318.8660000159871,2991.5782999887597,529495.8625954199
1660595113,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1700,2200,2400,2900,2900,3000,3000,3000,133,2,1000.0,1222.7632797008496,318.8660000159871,2991.5782999887597,548186.8496240601
1660595114,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1700,2200,2400,2900,2900,3000,3000,3000,138,2,1000.0,1206.2995731900194,318.8660000159871,2991.5782999887597,532145.7826086957
1660595115,5,,Aggregated,2.500000,0.000000,1000,1300,1500,1700,2200,2400,2900,2900,3000,3000,3000,139,2,1000.0,1201.9956604332208,318.8660000159871,2991.5782999887597,528468.6762589928
1660595116,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1600,2100,2400,2900,2900,3000,3000,3000,141,2,1000.0,1198.3815141858993,318.8660000159871,2991.5782999887597,521187.3262411347
1660595117,5,,Aggregated,2.300000,0.000000,1000,1200,1500,1600,2100,2400,2900,2900,3000,3000,3000,142,2,1000.0,1195.2098091563348,318.8660000159871,2991.5782999887597,517535.25352112675
1660595118,5,,Aggregated,2.500000,0.000000,1000,1300,1500,1700,2200,2400,2900,3000,3100,3100,3100,144,2,1000.0,1205.814665973675,318.8660000159871,3064.1897000023164,536197.0
1660595119,5,,Aggregated,2.400000,0.000000,1000,1300,1500,1700,2200,2400,3000,3100,3500,3500,3500,147,2,1000.0,1220.7951925183745,318.8660000159871,3476.5939000062644,558190.537414966
1660595120,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1700,2200,2400,3000,3100,3500,3500,3500,150,2,1000.0,1212.9369753346934,318.8660000159871,3476.5939000062644,555020.8866666667
1660595121,5,,Aggregated,2.400000,0.000000,1000,1200,1500,1600,2200,2400,2900,3100,3500,3500,3500,154,2,980.0,1200.9417415598812,318.8660000159871,3476.5939000062644,542680.8701298701
1660595122,5,,Aggregated,2.400000,0.000000,1000,1200,1500,1600,2200,2400,2900,3100,3500,3500,3500,154,2,980.0,1200.9417415598812,318.8660000159871,3476.5939000062644,542680.8701298701
1660595123,5,,Aggregated,2.400000,0.000000,1000,1200,1500,1600,2200,2400,2900,3100,3500,3500,3500,157,2,1000.0,1196.5051484092178,318.8660000159871,3476.5939000062644,534872.025477707
1660595124,5,,Aggregated,2.400000,0.000000,1000,1200,1500,1600,2200,2400,2900,3100,3500,3500,3500,158,2,1000.0,1200.2232556976967,318.8660000159871,3476.5939000062644,542749.088607595
1660595125,5,,Aggregated,2.400000,0.000000,1000,1200,1500,1600,2200,2400,2900,3100,3500,3500,3500,161,2,1000.0,1207.1434105607257,318.8660000159871,3476.5939000062644,565621.0869565217
1660595126,5,,Aggregated,2.200000,0.000000,1000,1200,1500,1700,2200,2400,2900,3100,3500,3500,3500,163,3,1000.0,1212.1616619650883,318.8660000159871,3476.5939000062644,558852.2699386503
1660595127,5,,Aggregated,2.200000,0.000000,1000,1300,1500,1700,2200,2400,2900,3100,3500,3500,3500,166,3,1000.0,1215.7547849417012,318.8660000159871,3476.5939000062644,558249.0722891566
1660595128,5,,Aggregated,2.200000,0.000000,1000,1300,1500,1700,2200,2400,2900,3100,3500,3500,3500,167,3,1000.0,1212.111159882189,318.8660000159871,3476.5939000062644,555051.0419161677
1660595129,5,,Aggregated,2.200000,0.100000,1000,1200,1500,1700,2200,2400,2900,3100,3500,3500,3500,172,3,1000.0,1209.2308744207446,318.8660000159871,3476.5939000062644,564336.2209302326
1660595130,5,,Aggregated,2.300000,0.100000,1000,1200,1500,1700,2200,2400,2900,3100,3500,3500,3500,173,3,1000.0,1205.633718499206,318.8660000159871,3476.5939000062644,561089.0809248555
1660595131,5,,Aggregated,2.100000,0.100000,1000,1200,1500,1700,2200,2400,2900,3100,3500,3500,3500,174,3,980.0,1203.7045034503326,318.8660000159871,3476.5939000062644,559222.5459770114
1660595132,5,,Aggregated,2.300000,0.100000,1000,1200,1500,1700,2200,2400,2900,3100,3500,3500,3500,178,3,1000.0,1210.4433050583211,318.8660000159871,3476.5939000062644,568835.0730337079
1660595133,5,,Aggregated,2.100000,0.100000,1000,1200,1500,1700,2200,2400,2900,3100,3500,3500,3500,180,3,980.0,1204.2447433355846,318.8660000159871,3476.5939000062644,563679.2111111111
1660595134,5,,Aggregated,2.100000,0.100000,1000,1200,1500,1700,2200,2400,2900,3100,3500,3500,3500,181,3,1000.0,1203.4309491734161,318.8660000159871,3476.5939000062644,560764.5027624309
1660595135,5,,Aggregated,2.200000,0.100000,1000,1200,1500,1700,2200,2400,2900,3100,3500,3500,3500,184,3,1000.0,1208.1122570674304,318.8660000159871,3476.5939000062644,571757.4184782609
1660595136,5,,Aggregated,2.300000,0.100000,1000,1200,1500,1700,2200,2400,2900,3100,3500,3500,3500,186,3,1000.0,1202.166447851723,318.8660000159871,3476.5939000062644,565847.252688172
1660595137,5,,Aggregated,2.300000,0.100000,1000,1200,1500,1700,2200,2400,3000,3100,3500,3500,3500,187,3,1000.0,1211.7963550823372,318.8660000159871,3476.5939000062644,581730.834224599
1660595138,5,,Aggregated,2.200000,0.100000,1000,1300,1500,1700,2200,2400,3000,3100,3500,3500,3500,190,3,1000.0,1212.1260957914944,318.8660000159871,3476.5939000062644,586441.7684210526
1660595139,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1700,2200,2400,3000,3100,3500,3500,3500,192,5,1000.0,1218.983395314505,318.8660000159871,3476.5939000062644,580374.46875
1660595140,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1700,2200,2400,3000,3100,3500,3500,3500,195,6,1000.0,1220.066771797018,318.8660000159871,3476.5939000062644,571610.7333333333
1660595141,5,,Aggregated,2.200000,0.000000,1000,1300,1500,1700,2200,2400,3000,3100,3500,3500,3500,198,6,1000.0,1212.6640702040415,318.8660000159871,3476.5939000062644,563078.5101010101
1660595142,5,,Aggregated,2.200000,0.200000,1000,1300,1500,1700,2200,2400,3000,3100,3500,3500,3500,200,6,1000.0,1209.195509502024,318.8660000159871,3476.5939000062644,557789.0
1660595143,5,,Aggregated,2.200000,0.300000,1000,1200,1500,1700,2100,2400,2900,3000,3500,3500,3500,203,6,1000.0,1204.6239443369648,318.8660000159871,3476.5939000062644,551555.5615763547
1660595144,5,,Aggregated,2.200000,0.300000,1000,1200,1500,1700,2100,2400,2900,3000,3500,3500,3500,203,6,1000.0,1204.6239443369648,318.8660000159871,3476.5939000062644,551555.5615763547
1660595145,5,,Aggregated,2.200000,0.300000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,208,6,1000.0,1208.490399040434,318.8660000159871,3476.5939000062644,572954.4663461539
1660595146,5,,Aggregated,2.200000,0.300000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,208,6,1000.0,1208.490399040434,318.8660000159871,3476.5939000062644,572954.4663461539
1660595147,5,,Aggregated,2.300000,0.300000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,211,7,1000.0,1208.526683414313,318.8660000159871,3476.5939000062644,565863.0663507109
1660595148,5,,Aggregated,2.300000,0.300000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,214,8,1000.0,1209.4213598150495,318.8660000159871,3476.5939000062644,558895.9626168224
1660595149,5,,Aggregated,2.200000,0.300000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,216,8,1000.0,1205.5153379648498,318.8660000159871,3476.5939000062644,554872.7222222222
1660595150,5,,Aggregated,2.300000,0.500000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,218,8,980.0,1202.4176128459892,318.8660000159871,3476.5939000062644,550683.8532110092
1660595151,5,,Aggregated,2.400000,0.500000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,220,9,980.0,1204.2098895473332,318.8660000159871,3476.5939000062644,547343.7363636363
1660595152,5,,Aggregated,2.300000,0.300000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,223,10,1000.0,1203.71120627993,318.8660000159871,3476.5939000062644,540718.6188340808
1660595153,5,,Aggregated,2.400000,0.300000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,225,11,1000.0,1202.6923920018858,318.8660000159871,3476.5939000062644,536023.4844444444
1660595154,5,,Aggregated,2.300000,0.400000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,228,12,1000.0,1204.4374293879005,318.8660000159871,3476.5939000062644,537602.7061403509
1660595155,5,,Aggregated,2.300000,0.400000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,230,13,1000.0,1204.7335169585574,318.8660000159871,3476.5939000062644,532990.6217391305
1660595156,5,,Aggregated,2.300000,0.500000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,232,13,1000.0,1202.5205025883192,318.8660000159871,3476.5939000062644,533625.4568965518
1660595157,5,,Aggregated,2.300000,0.600000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,234,14,1000.0,1201.9750299166021,318.8660000159871,3476.5939000062644,529278.1495726496
1660595158,5,,Aggregated,2.300000,0.700000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,237,16,1000.0,1204.6265282719996,318.8660000159871,3476.5939000062644,522710.13924050634
1660595159,5,,Aggregated,2.400000,0.800000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,239,16,1000.0,1203.4750895417114,318.8660000159871,3476.5939000062644,523308.7071129707
1660595160,5,,Aggregated,2.100000,0.600000,1000,1300,1500,1700,2100,2300,2900,3000,3500,3500,3500,241,17,1000.0,1203.7595518692242,318.8660000159871,3476.5939000062644,519123.53112033196
1660595161,5,,Aggregated,2.400000,0.800000,1000,1300,1500,1700,2100,2300,2900,3000,3500,3500,3500,244,18,1000.0,1206.4578926249658,318.8660000159871,3476.5939000062644,515021.5327868852
1660595162,5,,Aggregated,2.200000,0.800000,1000,1300,1500,1700,2100,2300,2900,3000,3500,3500,3500,247,18,1000.0,1201.5243789493597,318.8660000159871,3476.5939000062644,510432.35627530364
1660595163,5,,Aggregated,2.200000,0.800000,1000,1300,1500,1700,2100,2300,2900,3000,3500,3500,3500,248,18,1000.0,1199.1859383084493,318.8660000159871,3476.5939000062644,508469.69758064515
1660595164,5,,Aggregated,2.200000,0.800000,1000,1300,1500,1700,2100,2300,2900,3000,3500,3500,3500,250,18,1000.0,1201.1998436020222,318.8660000159871,3476.5939000062644,514087.268
1660595165,5,,Aggregated,2.400000,0.800000,1000,1300,1500,1700,2100,2300,2900,3000,3500,3500,3500,253,18,1000.0,1202.8336944683176,318.8660000159871,3476.5939000062644,508317.45849802374
1660595166,5,,Aggregated,2.200000,0.700000,1000,1300,1500,1700,2100,2300,2900,3000,3500,3500,3500,255,18,1000.0,1199.7763239234166,318.8660000159871,3476.5939000062644,505141.8470588235
1660595167,5,,Aggregated,2.300000,0.600000,1000,1300,1500,1600,2100,2300,2900,3000,3500,3500,3500,258,18,1000.0,1197.3302608546296,318.8660000159871,3476.5939000062644,500770.2868217054
1660595168,5,,Aggregated,2.300000,0.500000,1000,1300,1500,1700,2100,2300,2900,3000,3500,3500,3500,260,18,1000.0,1198.8901146172652,318.8660000159871,3476.5939000062644,510618.59230769234
1660595169,5,,Aggregated,2.200000,0.400000,1000,1300,1500,1600,2100,2200,2900,3000,3500,3500,3500,264,18,1000.0,1192.2646984865864,318.8660000159871,3476.5939000062644,503052.67424242425
1660595170,5,,Aggregated,2.400000,0.400000,1000,1300,1500,1600,2100,2200,2900,3000,3500,3500,3500,265,18,1000.0,1190.2054513224734,318.8660000159871,3476.5939000062644,501297.3622641509
1660595171,5,,Aggregated,2.300000,0.200000,1000,1300,1500,1600,2100,2200,2900,3000,3500,3500,3500,266,18,1000.0,1189.864260528024,318.8660000159871,3476.5939000062644,500783.3796992481
1660595172,5,,Aggregated,2.500000,0.200000,1000,1300,1500,1700,2100,2200,2900,3000,3500,3500,3500,270,18,1000.0,1197.2060362978718,318.8660000159871,3476.5939000062644,513600.25925925927
1660595173,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1600,2000,2200,2900,3000,3500,3500,3500,273,18,1000.0,1191.9494172177174,318.8660000159871,3476.5939000062644,508710.8241758242
1660595174,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1600,2000,2200,2900,3000,3500,3500,3500,273,18,1000.0,1191.9494172177174,318.8660000159871,3476.5939000062644,508710.8241758242
1660595175,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1600,2100,2300,2900,3000,3500,3500,3500,276,19,1000.0,1194.8792398564535,318.8660000159871,3476.5939000062644,503359.597826087
1660595176,5,,Aggregated,2.500000,0.000000,1000,1300,1500,1700,2100,2400,2900,3000,3500,3500,3500,279,20,1000.0,1198.856937635805,318.8660000159871,3476.5939000062644,511054.79211469536
1660595177,5,,Aggregated,2.300000,0.000000,1000,1300,1500,1600,2100,2300,2900,3000,3500,3500,3500,282,20,1000.0,1193.6609691502451,318.8660000159871,3476.5939000062644,505742.1170212766
1660595178,5,,Aggregated,2.300000,0.200000,1000,1300,1500,1600,2100,2300,2900,3000,3500,3500,3500,284,20,1000.0,1190.5457429590097,318.8660000159871,3476.5939000062644,502431.24647887325
1660595179,5,,Aggregated,2.400000,0.200000,1000,1300,1500,1600,2100,2300,2900,3000,3500,3500,3500,287,20,1000.0,1186.6780229978415,318.8660000159871,3476.5939000062644,497381.70034843206
1660595180,5,,Aggregated,2.400000,0.200000,1000,1300,1500,1600,2100,2300,2900,3000,3500,3500,3500,288,20,990.0,1184.8735864596165,318.8660000159871,3476.5939000062644,495692.25
1660595181,5,,Aggregated,2.300000,0.200000,990,1300,1500,1600,2100,2300,2900,3000,3500,3500,3500,291,21,990.0,1186.3409989703282,318.8660000159871,3476.5939000062644,490804.43642611685
1660595182,5,,Aggregated,2.400000,0.200000,1000,1300,1500,1600,2100,2300,2900,3000,3500,3500,3500,294,22,990.0,1187.5158727903959,318.8660000159871,3476.5939000062644,486767.44217687077
1660595183,5,,Aggregated,2.300000,0.200000,990,1300,1500,1600,2100,2300,2900,3000,3500,3500,3500,296,22,980.0,1184.6399368254965,318.8660000159871,3476.5939000062644,483664.5878378378
1660595184,5,,Aggregated,2.600000,0.400000,990,1300,1500,1600,2100,2300,2900,3000,3500,3500,3500,299,22,990.0,1184.242438462763,318.8660000159871,3476.5939000062644,479719.0969899666
1660595185,5,,Aggregated,2.300000,0.400000,990,1300,1400,1600,2000,2200,2800,3000,3500,3500,3500,301,22,990.0,1182.6858189380673,318.8660000159871,3476.5939000062644,477387.40863787377
1660595186,5,,Aggregated,2.300000,0.400000,990,1300,1500,1600,2000,2200,2800,3000,3500,3500,3500,303,22,990.0,1182.315213202534,318.8660000159871,3476.5939000062644,478541.1617161716
1660595187,5,,Aggregated,2.500000,0.400000,1000,1300,1500,1600,2000,2200,2800,3000,3500,3500,3500,306,22,990.0,1183.931137582845,318.8660000159871,3476.5939000062644,482920.1111111111
1660595188,5,,Aggregated,2.400000,0.200000,990,1300,1500,1600,2000,2200,2800,3000,3500,3500,3500,307,22,990.0,1182.5037133561998,318.8660000159871,3476.5939000062644,481425.37459283386
1660595189,5,,Aggregated,2.400000,0.200000,1000,1300,1500,1600,2000,2200,2800,3000,3500,3500,3500,311,22,1000.0,1182.495556592734,318.8660000159871,3476.5939000062644,484969.26688102895
1660595190,5,,Aggregated,2.400000,0.200000,1000,1300,1500,1600,2000,2200,2800,3000,3500,3500,3500,313,22,1000.0,1182.88319297226,318.8660000159871,3476.5939000062644,485718.57188498403
